source_id,name_en,name_ms,name_default,feature_type,accessibility_type,wheelchair,tactile_paving,shelter,covered,bench,kerb,stroller,geom_type,geom_wkt,raw_properties
node/11675740370,China Cultural Centre,,China Cultural Centre,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7052141 3.1562827),"{""@id"":""node/11675740370"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""Lot 1-2-1"",""addr:postcode"":""50450"",""addr:street"":""Jalan Ampang"",""air_conditioning"":""yes"",""amenity"":""community_centre"",""community_centre"":""cultural_centre"",""description"":""吉隆坡中国文化中心系中国政府派驻马来西亚的官方文化和旅游机构。根据中马两国政府签署的关于在马设立中国文化中心谅解备忘录，中心于2018年在马来西亚注册成立，2020年1月19号正式揭牌。中心同时负责在马来西亚、印度尼西亚两国宣传推介中国整体旅游形象。"",""email"":""ccckl@chinaculture.org"",""name"":""China Cultural Centre"",""name:en"":""China Cultural Centre"",""name:ru"":""Китайский культурный центр"",""name:zh"":""吉隆坡中国文化中心"",""name:zh-Hans"":""吉隆坡中国文化中心"",""name:zh-Hant"":""吉隆坡中國文化中心"",""polling_station"":""no"",""website"":""https://www.chinaculturalcentre.my/"",""wheelchair"":""yes""}"
node/11822920831,,,Selayang Mall Smart Stop,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6437877 3.2365324),"{""@id"":""node/11822920831"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Selayang Mall Smart Stop"",""network"":""MRT Feeder Bus"",""operator"":""Rapid Bus;MARA Liner"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/11825836693,,,,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6692693 2.915015),"{""@id"":""node/11825836693"",""access"":""yes"",""barrier"":""gate"",""bicycle"":""yes"",""foot"":""yes"",""wheelchair"":""yes""}"
node/11884160808,China-Malaysia Institute of Science and Technology Innovation,,China-Malaysia Institute of Science and Technology Innovation,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.794142 3.0392198),"{""@id"":""node/11884160808"",""addr:city"":""Bandar Sungai Long"",""addr:postcode"":""43000"",""addr:street"":""Jalan Sungai Long"",""amenity"":""research_institute"",""description"":""The unveiling ceremony for the China-Malaysian Institute of Science and Technology Innovation (CM-ISTI) between UTAR and Xidian University was held on 26 April 2024 at Sungai Long Campus."",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""China-Malaysia Institute of Science and Technology Innovation"",""name:en"":""China-Malaysia Institute of Science and Technology Innovation"",""name:zh"":""中马科技创新研究院"",""name:zh-Hans"":""中马科技创新研究院"",""name:zh-Hant"":""中馬科技創新研究院"",""operator"":""Universiti Tunku Abdul Rahman (UTAR)"",""operator:type"":""private"",""wheelchair"":""yes""}"
node/11884160809,Wallace,Wallace,Wallace,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7118107 3.1980122),"{""@id"":""node/11884160809"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""branch"":""Setapak"",""name"":""Wallace"",""name:en"":""Wallace"",""name:ms"":""Wallace"",""name:zh"":""华莱士"",""name:zh-Hans"":""华莱士"",""name:zh-Hant"":""華萊士"",""wheelchair"":""yes""}"
node/11884160810,Mixue,,Mixue,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7118404 3.1980412),"{""@id"":""node/11884160810"",""air_conditioning"":""yes"",""amenity"":""cafe"",""brand"":""Mixue"",""brand:en"":""MIXUEBINGCHENG"",""brand:wikidata"":""Q107406476"",""brand:zh"":""蜜雪冰城"",""cuisine"":""ice_cream;bubble_tea"",""name"":""Mixue"",""name:en"":""Mixue"",""name:zh"":""蜜雪冰城"",""takeaway"":""yes"",""wheelchair"":""yes""}"
node/11884160811,Laochengjie Food,,Laochengjie Food,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7126431 3.1974715),"{""@id"":""node/11884160811"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""branch"":""Prima Setapak"",""name"":""Laochengjie Food"",""name:en"":""Laochengjie Food"",""name:zh"":""杭州老城街"",""name:zh-Hans"":""杭州老城街"",""name:zh-Hant"":""杭州老城街"",""wheelchair"":""yes""}"
node/11896525581,Wallace,Wallace,Wallace,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6508817 3.2110496),"{""@id"":""node/11896525581"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""branch"":""Kepong"",""name"":""Wallace"",""name:en"":""Wallace"",""name:ms"":""Wallace"",""name:zh"":""华莱士"",""name:zh-Hans"":""华莱士"",""name:zh-Hant"":""華萊士"",""wheelchair"":""yes""}"
node/11896525582,Wallace,Wallace,Wallace,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7919402 3.042245),"{""@id"":""node/11896525582"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""branch"":""Bandar Sungai Long"",""name"":""Wallace"",""name:en"":""Wallace"",""name:ms"":""Wallace"",""name:zh"":""华莱士"",""name:zh-Hans"":""华莱士"",""name:zh-Hant"":""華萊士"",""wheelchair"":""yes""}"
node/11896525583,Wallace,Wallace,Wallace,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.5659799 3.2104738),"{""@id"":""node/11896525583"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""branch"":""Sungai Buloh"",""name"":""Wallace"",""name:en"":""Wallace"",""name:ms"":""Wallace"",""name:zh"":""华莱士"",""name:zh-Hans"":""华莱士"",""name:zh-Hant"":""華萊士"",""wheelchair"":""yes""}"
node/11899751885,,,,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.7094947 3.1420219),"{""@id"":""node/11899751885"",""access"":""yes"",""door"":""sliding"",""entrance"":""yes"",""level"":""0"",""wheelchair"":""yes""}"
node/11905543072,,,Pangsapuri Vista (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6779958 2.9917721),"{""@id"":""node/11905543072"",""asset_ref"":""Jabatan Kerajaan Tempatan"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""yes"",""highway"":""bus_stop"",""lit"":""yes"",""name"":""Pangsapuri Vista (Opp)"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""SJ194"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/11917098829,TGI Fridays,,TGI Fridays,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7124582 3.158375),"{""@id"":""node/11917098829"",""addr:floor"":""4"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""bar"":""yes"",""brand"":""TGI Fridays"",""brand:wikidata"":""Q1524184"",""check_date"":""2024-05-19"",""cuisine"":""american"",""name"":""TGI Fridays"",""name:en"":""TGI Fridays"",""outdoor_seating"":""no"",""wheelchair"":""yes""}"
node/11917181359,,,Village Grocer,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7141609 3.1594251),"{""@id"":""node/11917181359"",""addr:floor"":""C"",""check_date"":""2024-05-19"",""internet_access"":""no"",""level"":""-1"",""name"":""Village Grocer"",""payment:cash"":""yes"",""payment:contactless"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""shop"":""supermarket"",""wheelchair"":""yes""}"
node/11917313580,Muji,,Muji,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7129784 3.1579303),"{""@id"":""node/11917313580"",""addr:floor"":""2"",""brand"":""Muji"",""brand:en"":""Muji"",""brand:ja"":""無印良品"",""brand:wikidata"":""Q708789"",""check_date"":""2024-05-19"",""level"":""1"",""name"":""Muji"",""name:en"":""Muji"",""name:ja"":""無印良品"",""official_name:en"":""Ryohin Keikaku"",""shop"":""department_store"",""wheelchair"":""yes""}"
node/11930751961,,,Bilabila Mart,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7135699 3.1633318),"{""@id"":""node/11930751961"",""check_date"":""2024-05-24"",""internet_access"":""no"",""level"":""0"",""name"":""Bilabila Mart"",""opening_hours"":""07:00-02:00"",""payment:cash"":""yes"",""payment:contactless"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""shop"":""convenience"",""wheelchair"":""yes""}"
node/11943598966,,,BIG,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7202622 3.1613614),"{""@id"":""node/11943598966"",""addr:floor"":""1"",""amenity"":""pharmacy"",""check_date"":""2024-05-30"",""drive_through"":""no"",""healthcare"":""pharmacy"",""level"":""0"",""name"":""BIG"",""opening_hours"":""09:00-22:00"",""payment:cash"":""yes"",""payment:contactless"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""wheelchair"":""yes""}"
node/11951298043,Biggest IC Design Park in South East Asia,,Biggest IC Design Park in South East Asia,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6153472 3.0262005),"{""@id"":""node/11951298043"",""air_conditioning"":""yes"",""name"":""Biggest IC Design Park in South East Asia"",""name:en"":""Biggest IC Design Park in South East Asia"",""office"":""company"",""operator"":""SIDEC"",""smoking"":""no"",""website"":""https://www.sidec.com.my/"",""wheelchair"":""yes""}"
node/11956366893,,,Lift A4,elevator,lift,,,,,,,,Point,POINT(101.6292531 2.910762),"{""@id"":""node/11956366893"",""highway"":""elevator"",""name"":""Lift A4""}"
node/11956366894,,,Lift A5,elevator,lift,,,,,,,,Point,POINT(101.6293095 2.9108549),"{""@id"":""node/11956366894"",""highway"":""elevator"",""name"":""Lift A5""}"
node/11956366895,,,Lift A3,elevator,lift,,,,,,,,Point,POINT(101.6288883 2.911139),"{""@id"":""node/11956366895"",""highway"":""elevator"",""name"":""Lift A3""}"
node/11956366896,,,Lift A1,elevator,lift,,,,,,,,Point,POINT(101.6297895 2.9111375),"{""@id"":""node/11956366896"",""highway"":""elevator"",""name"":""Lift A1""}"
node/11956366897,,,Lift A2,elevator,lift,,,,,,,,Point,POINT(101.6291289 2.9103021),"{""@id"":""node/11956366897"",""highway"":""elevator"",""name"":""Lift A2""}"
node/11960940533,,,Bright Clinic Sunway Geo,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6097145 3.0651279),"{""@id"":""node/11960940533"",""addr:city"":""Bandar Sunway"",""addr:housenumber"":""A0109"",""addr:postcode"":""47500"",""addr:street"":""Sunway Geo Avenue Jalan Lagoon Selatan Sunway South Quay"",""air_conditioning"":""yes"",""amenity"":""clinic"",""branch"":""Bright Clinic Damansara Uptown"",""brand"":""Picosure Pro;Thermage FLX;Ultherapy;Hydrafacial;Stellar M22;Ultracel Q+ HIFU"",""contact:facebook"":""https://www.facebook.com/brightclinicmalaysia/"",""email"":""info@brightclinic.com.my"",""healthcare"":""clinic"",""healthcare:speciality"":""dermatology;blood_check;aesthetic;sexually_transmitted_disease;laser;weight_management;hair_loss"",""mobile"":""+60169323000"",""name"":""Bright Clinic Sunway Geo"",""opening_hours"":""Mo-Su 10:00-19:00"",""payment:alipay"":""yes"",""payment:app"":""yes"",""payment:cards"":""yes"",""payment:coins"":""yes"",""payment:contactless"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""payment:mastercard"":""yes"",""payment:mastercard_contactless"":""yes"",""payment:notes"":""yes"",""payment:unionpay"":""yes"",""payment:visa"":""yes"",""payment:wechat"":""yes"",""website"":""https://brightclinic.com.my/"",""wheelchair"":""yes""}"
node/11961010657,,,Bright Clinic,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6242857 3.1345953),"{""@id"":""node/11961010657"",""addr:housenumber"":""100"",""addr:postcode"":""47400"",""addr:street"":""Jalan SS 21/35"",""addr:suburb"":""Damansara Utama"",""air_conditioning"":""yes"",""amenity"":""clinic"",""branch"":""Damansara Uptown"",""contact:facebook"":""https://www.facebook.com/brightclinicmalaysia/"",""email"":""info@brightclinic.com.my"",""healthcare"":""clinic"",""healthcare:speciality"":""dermatology;allergology;blood_check;infectious_diseases;sexually_transmitted_disease;laser;aesthetics;hair_loss;weight_management"",""mobile"":""+60169323960"",""name"":""Bright Clinic"",""opening_hours"":""Mo-Su 10:00-19:00"",""operator"":""Bright Clinic"",""operator:type"":""business"",""payment:app"":""yes"",""payment:cards"":""yes"",""payment:cash"":""yes"",""payment:contactless"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""payment:mastercard"":""yes"",""payment:mastercard_contactless"":""yes"",""payment:notes"":""yes"",""payment:unionpay"":""yes"",""payment:visa"":""yes"",""payment:visa_debit"":""yes"",""payment:wechat"":""yes"",""website"":""https://brightclinic.com.my/"",""wheelchair"":""yes""}"
node/11964203672,SFM Consulting Firm Sdn Bhd,,SFM Consulting Firm Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7123169 3.1527042),"{""@id"":""node/11964203672"",""air_conditioning"":""yes"",""baby_feeding"":""no"",""name"":""SFM Consulting Firm Sdn Bhd"",""name:en"":""SFM Consulting Firm Sdn Bhd"",""office"":""company"",""phone"":""+60348101953"",""smoking"":""no"",""website"":""https://www.sfconsulting.com.my/"",""wheelchair"":""yes""}"
node/12001006076,,,,elevator,lift,,,,,,,,Point,POINT(101.6555425 3.1204035),"{""@id"":""node/12001006076"",""highway"":""elevator""}"
node/12005070033,INFREV,INFREV,INFREV,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7053283 3.156198),"{""@id"":""node/12005070033"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""Menara Bangkok Bank"",""addr:postcode"":""50450"",""addr:street"":""Jalan Ampang"",""air_conditioning"":""yes"",""baby_feeding"":""no"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""INFREV"",""name:en"":""INFREV"",""name:ms"":""INFREV"",""name:zh"":""因弗雷夫"",""name:zh-Hans"":""因弗雷夫"",""name:zh-Hant"":""因弗雷夫"",""office"":""company"",""official_name"":""INFREV"",""official_name:en"":""INFREV"",""official_name:ms"":""INFREV"",""official_name:zh"":""因弗雷夫"",""official_name:zh-Hans"":""因弗雷夫"",""official_name:zh-Hant"":""因弗雷夫"",""opening_hours"":""Mo-Fr 09:00-18:00"",""operator"":""INFREV"",""phone"":""+603-21819719"",""smoking"":""no"",""website"":""https://infrev.com"",""wheelchair"":""yes""}"
node/12050025624,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7126595 3.1591698),"{""@id"":""node/12050025624"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025625,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7177451 3.1604978),"{""@id"":""node/12050025625"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025631,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7165907 3.1605445),"{""@id"":""node/12050025631"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025632,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7164931 3.1605353),"{""@id"":""node/12050025632"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025641,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.715602 3.1601416),"{""@id"":""node/12050025641"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025642,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7154732 3.1600747),"{""@id"":""node/12050025642"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025644,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7150789 3.1597962),"{""@id"":""node/12050025644"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025645,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.7149958 3.1597479),"{""@id"":""node/12050025645"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025647,,,,kerb_ramp,tactile_path,yes,yes,,,,rolled,,Point,POINT(101.7144963 3.1595537),"{""@id"":""node/12050025647"",""barrier"":""kerb"",""kerb"":""rolled"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12050025648,,,,kerb_ramp,tactile_path,yes,yes,,,,rolled,,Point,POINT(101.7144258 3.1594868),"{""@id"":""node/12050025648"",""barrier"":""kerb"",""kerb"":""rolled"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12064997969,KHY Health Synergy,,KHY Health Synergy,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6787555 3.1962461),"{""@id"":""node/12064997969"",""email"":""khy.healthcare@gmail.com"",""healthcare"":""alternative"",""healthcare:speciality"":""traditional_chinese_medicine"",""name"":""KHY Health Synergy"",""name:en"":""KHY Health Synergy"",""name:zh"":""汇康中药养生馆"",""name:zh-Hans"":""汇康中药养生馆"",""name:zh-Hant"":""匯康中藥養生館"",""phone"":""+60-166002189"",""website"":""https://www.facebook.com/KHYHealthSynergy/"",""wheelchair"":""yes""}"
node/12065154862,,,,elevator,lift,yes,,,,,,,Point,POINT(101.7198011 3.1421085),"{""@id"":""node/12065154862"",""access"":""yes"",""highway"":""elevator"",""wheelchair"":""yes""}"
node/12088726508,Universiti Malaya Centre for Continuing Education,Pusat Pendidikan Berterusan Universiti Malaya,Universiti Malaya Centre for Continuing Education,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6543258 2.9297013),"{""@id"":""node/12088726508"",""addr:housenumber"":""Lot 3410"",""addr:postcode"":""63000"",""addr:street"":""Jalan Teknokrat 3"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""Universiti Malaya Centre for Continuing Education"",""name:en"":""Universiti Malaya Centre for Continuing Education"",""name:ms"":""Pusat Pendidikan Berterusan Universiti Malaya"",""office"":""yes"",""opening_hours"":""Mo-Fr 07:30-19:30"",""operator"":""Universiti Malaya"",""operator:type"":""public"",""short_name"":""UMCCed"",""website"":""https://umcced.edu.my/"",""wheelchair"":""yes""}"
node/12096687063,Titiwangsa Hub,Hab Titiwangsa,Hab Titiwangsa,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6957625 3.1721351),"{""@id"":""node/12096687063"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""yes"",""highway"":""bus_stop"",""name"":""Hab Titiwangsa"",""name:en"":""Titiwangsa Hub"",""name:ms"":""Hab Titiwangsa"",""network"":""Rapid KL Bus"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""KL1818"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12097020255,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6924367 3.1718917),"{""@id"":""node/12097020255"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12097233100,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6930514 3.1717213),"{""@id"":""node/12097233100"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12097260601,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6929963 3.1717238),"{""@id"":""node/12097260601"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12097260602,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6929615 3.1717653),"{""@id"":""node/12097260602"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12097260607,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6927348 3.171539),"{""@id"":""node/12097260607"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12098639496,IJN College,Kolej IJN,IJN College,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7096691 3.1702909),"{""@id"":""node/12098639496"",""amenity"":""college"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""IJN College"",""name:en"":""IJN College"",""name:ms"":""Kolej IJN"",""name:zh"":""国家心脏中心学院"",""name:zh-Hans"":""国家心脏中心学院"",""name:zh-Hant"":""國家心臟中心學院"",""wheelchair"":""yes""}"
node/12102826121,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6927967 3.1719811),"{""@id"":""node/12102826121"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12102826122,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6927667 3.1720817),"{""@id"":""node/12102826122"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12102826123,,,,kerb_ramp,tactile_path,yes,yes,,,,lowered,,Point,POINT(101.6927648 3.1720375),"{""@id"":""node/12102826123"",""barrier"":""kerb"",""kerb"":""lowered"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/12110095646,,,Eureka Pharmacy,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7802105 2.9651326),"{""@id"":""node/12110095646"",""addr:city"":""Bandar Baru Bangi"",""addr:postcode"":""43650"",""addr:street"":""Jalan 4/12A"",""amenity"":""pharmacy"",""dispensing"":""yes"",""drive_through"":""no"",""healthcare"":""pharmacy"",""level"":""0"",""name"":""Eureka Pharmacy"",""opening_hours"":""Mo-Su 08:30-21:00"",""wheelchair"":""yes""}"
node/12110095647,,,SSE Car Auto Services,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7807689 2.9642457),"{""@id"":""node/12110095647"",""addr:city"":""Bandar Baru Bangi"",""addr:housenumber"":""24"",""addr:postcode"":""43650"",""addr:street"":""Jalan 4/11B"",""name"":""SSE Car Auto Services"",""opening_hours"":""Mo-Sa 09:00-19:00; Su 09:00-16:00"",""payment:cash"":""yes"",""shop"":""car_repair"",""wheelchair"":""yes""}"
node/12111896120,,,,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7824307 2.9608908),"{""@id"":""node/12111896120"",""access"":""private"",""barrier"":""gate"",""locked"":""no"",""material"":""metal"",""wheelchair"":""yes""}"
node/12118628903,,,,elevator,lift,,,,,,,,Point,POINT(101.6989608 3.1392288),"{""@id"":""node/12118628903"",""highway"":""elevator""}"
node/12125110660,,,,elevator,lift,,,,,,,,Point,POINT(101.6992462 3.1419395),"{""@id"":""node/12125110660"",""highway"":""elevator""}"
node/12128822552,,,Eureka Homecare & Rehab Supplies,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7804587 2.9651288),"{""@id"":""node/12128822552"",""addr:city"":""Bandar Baru Bangi"",""addr:postcode"":""43650"",""addr:street"":""Jalan 4/12A"",""healthcare"":""rehabilitation"",""name"":""Eureka Homecare & Rehab Supplies"",""wheelchair"":""yes""}"
node/12128822554,,,AA Pharmacy,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7803504 2.9651294),"{""@id"":""node/12128822554"",""addr:city"":""Bandar Baru Bangi"",""addr:postcode"":""43650"",""addr:street"":""Jalan 4/12A"",""amenity"":""pharmacy"",""dispensing"":""yes"",""drive_through"":""no"",""healthcare"":""pharmacy"",""name"":""AA Pharmacy"",""opening_hours"":""Mo-Su 09:30-21:30"",""wheelchair"":""yes""}"
node/12134888563,,,,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.7798194 2.9630862),"{""@id"":""node/12134888563"",""access"":""customers"",""door"":""yes"",""entrance"":""yes"",""wheelchair"":""yes""}"
node/12134888564,,,,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.7799013 2.9628769),"{""@id"":""node/12134888564"",""access"":""customers"",""entrance"":""yes"",""wheelchair"":""yes""}"
node/12139078034,,,,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.7789292 2.9549268),"{""@id"":""node/12139078034"",""access"":""customers"",""door"":""no"",""entrance"":""yes"",""wheelchair"":""yes""}"
node/12154971680,,,,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.6693821 2.9465267),"{""@id"":""node/12154971680"",""access"":""customers"",""door"":""yes"",""entrance"":""secondary"",""level"":""0"",""wheelchair"":""yes""}"
node/12154971685,,,,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.6694176 2.9465983),"{""@id"":""node/12154971685"",""access"":""customers"",""entrance"":""main"",""wheelchair"":""yes""}"
node/12177014317,,,,elevator,lift,,,,,,,,Point,POINT(101.6655848 3.1513495),"{""@id"":""node/12177014317"",""highway"":""elevator""}"
node/12199960464,Gate A,,Pintu A,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.5041213 3.0470248),"{""@id"":""node/12199960464"",""entrance"":""main"",""level"":""0"",""name"":""Pintu A"",""name:en"":""Gate A"",""ref"":""A"",""wheelchair"":""yes""}"
node/12199960465,Gate B,,Pintu B,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.5037756 3.0471198),"{""@id"":""node/12199960465"",""entrance"":""yes"",""level"":""0"",""name"":""Pintu B"",""name:en"":""Gate B"",""ref"":""B"",""wheelchair"":""yes""}"
node/12222388862,,,,elevator,lift,,,,,,,,Point,POINT(101.7116139 3.1465712),"{""@id"":""node/12222388862"",""description"":""Elevator to rooftop garden on level 8 of Lot 10."",""highway"":""elevator""}"
node/12223705226,Block B Lobby,Lobi Blok B,Lobi Blok B,accessible_entrance,accessible_entrance,yes,,,,,,,Point,POINT(101.700069 3.1728012),"{""@id"":""node/12223705226"",""access"":""yes"",""entrance"":""main"",""name"":""Lobi Blok B"",""name:en"":""Block B Lobby"",""name:ms"":""Lobi Blok B"",""wheelchair"":""yes""}"
node/12224073970,,,,elevator,lift,,,,,,,,Point,POINT(101.6991949 3.1721439),"{""@id"":""node/12224073970"",""highway"":""elevator""}"
node/12224073981,,,,elevator,lift,,,,,,,,Point,POINT(101.6991988 3.1718746),"{""@id"":""node/12224073981"",""highway"":""elevator""}"
node/12243524495,,,Klinik Pusrawi,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7520358 2.9637866),"{""@id"":""node/12243524495"",""amenity"":""clinic"",""healthcare"":""clinic"",""name"":""Klinik Pusrawi"",""wheelchair"":""yes""}"
node/12243524498,,,Pusat Latihan Kraftangan,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7522622 2.9639345),"{""@id"":""node/12243524498"",""name"":""Pusat Latihan Kraftangan"",""office"":""educational_institution"",""wheelchair"":""yes""}"
node/12243524499,,Klinik Mediviron,Klinik Mediviron,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7523126 2.9639709),"{""@id"":""node/12243524499"",""amenity"":""clinic"",""healthcare"":""clinic"",""healthcare:speciality"":""general"",""name"":""Klinik Mediviron"",""name:ms"":""Klinik Mediviron"",""name:zh"":""马安药房"",""operator"":""Klinik Mediviron"",""operator:type"":""private"",""operator:wikidata"":""Q97498892"",""wheelchair"":""yes""}"
